2019-07-13 23:48:47.690 [main] INFO  o.s.b.t.context.SpringBootTestContextBootstrapper - Neither @ContextConfiguration nor @ContextHierarchy found for test class [com.example.demo.DemoApplicationTests], using SpringBootContextLoader
2019-07-13 23:51:10.689 [restartedMain] WARN  org.thymeleaf.templatemode.TemplateMode - [THYMELEAF][restartedMain] Template Mode 'LEGACYHTML5' is deprecated. Using Template Mode 'HTML' instead.
2019-07-13 23:51:10.692 [restartedMain] INFO  o.s.b.a.web.servlet.WelcomePageHandlerMapping - Adding welcome page: class path resource [static/index.html]
2019-07-13 23:51:10.769 [restartedMain] INFO  o.s.b.d.autoconfigure.OptionalLiveReloadServer - LiveReload server is running on port 35729
2019-07-13 23:51:10.769 [main] ERROR com.example.demo.config.TestProfileAnnotation - TestProfileAnnotation------------------------
2019-07-13 23:51:10.790 [restartedMain] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8081"]
2019-07-13 23:51:10.793 [restartedMain] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port(s): 8081 (http) with context path ''
2019-07-13 23:51:10.793 [restartedMain] INFO  com.example.demo.DemoApplication - Started DemoApplication in 0.627 seconds (JVM running for 101.458)
2019-07-13 23:51:10.795 [restartedMain] INFO  o.s.b.d.a.ConditionEvaluationDeltaLoggingListener - Condition evaluation unchanged
2019-07-13 23:51:11.427 [main] INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor - Initializing ExecutorService 'applicationTaskExecutor'
2019-07-13 23:51:11.545 [main] WARN  org.thymeleaf.templatemode.TemplateMode - [THYMELEAF][main] Template Mode 'LEGACYHTML5' is deprecated. Using Template Mode 'HTML' instead.
2019-07-13 23:51:11.578 [main] INFO  o.s.b.a.web.servlet.WelcomePageHandlerMapping - Adding welcome page: class path resource [static/index.html]
2019-07-13 23:51:11.809 [main] INFO  com.example.demo.DemoApplicationTests - Started DemoApplicationTests in 2.498 seconds (JVM running for 3.136)
2019-07-13 23:51:11.937 [main] INFO  o.s.b.t.context.SpringBootTestContextBootstrapper - Neither @ContextConfiguration nor @ContextHierarchy found for test class [com.example.demo.test.Test], using SpringBootContextLoader
2019-07-13 23:51:11.938 [main] INFO  o.s.test.context.support.AbstractContextLoader - Could not detect default resource locations for test class [com.example.demo.test.Test]: no resource found for suffixes {-context.xml, Context.groovy}.
2019-07-13 23:51:11.938 [main] INFO  o.s.t.c.support.AnnotationConfigContextLoaderUtils - Could not detect default configuration classes for test class [com.example.demo.test.Test]: Test does not declare any static, non-private, non-final, nested classes annotated with @Configuration.
2019-07-13 23:51:11.942 [main] INFO  o.s.b.t.context.SpringBootTestContextBootstrapper - Found @SpringBootConfiguration com.example.demo.DemoApplication for test class com.example.demo.test.Test
2019-07-13 23:51:11.943 [main] INFO  o.s.b.t.context.SpringBootTestContextBootstrapper - Loaded default TestExecutionListener class names from location [META-INF/spring.factories]: [org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener, org.springframework.test.context.web.ServletTestExecutionListener, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener, org.springframework.test.context.support.DependencyInjectionTestExecutionListener, org.springframework.test.context.support.DirtiesContextTestExecutionListener, org.springframework.test.context.transaction.TransactionalTestExecutionListener, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener]
2019-07-13 23:51:11.944 [main] INFO  o.s.b.t.context.SpringBootTestContextBootstrapper - Using TestExecutionListeners: [org.springframework.test.context.web.ServletTestExecutionListener@2199e845, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener@27976390, org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener@37e0056e, org.springframework.boot.test.autoconfigure.SpringBootDependencyInjectionTestExecutionListener@415795f3, org.springframework.test.context.support.DirtiesContextTestExecutionListener@2fe2965c, org.springframework.test.context.transaction.TransactionalTestExecutionListener@3375ebd3, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener@40943a6, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener@798cb6d9, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener@42679fc2, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener@5e50df2e, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener@100aa331, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener@c2cf597]
2019-07-13 23:51:11.993 [main] ERROR com.alibaba.druid.pool.DruidDataSource - testWhileIdle is true, validationQuery not set
2019-07-13 23:51:12.001 [main] INFO  com.alibaba.druid.pool.DruidDataSource - {dataSource-1} inited
2019-07-13 23:51:12.257 [main] INFO  o.s.test.context.transaction.TransactionContext - Began transaction (1) for test context [DefaultTestContext@443cdaa4 testClass = Test, testInstance = com.example.demo.test.Test@3b41e1bf, testMethod = test@Test, testException = [null], mergedContextConfiguration = [WebMergedContextConfiguration@619c93ca testClass = Test, locations = '{}', classes = '{class com.example.demo.DemoApplication}', contextInitializerClasses = '[]', activeProfiles = '{}', propertySourceLocations = '{}', propertySourceProperties = '{org.springframework.boot.test.context.SpringBootTestContextBootstrapper=true}', contextCustomizers = set[org.springframework.boot.test.context.filter.ExcludeFilterContextCustomizer@2cbb3d47, org.springframework.boot.test.json.DuplicateJsonObjectContextCustomizerFactory$DuplicateJsonObjectContextCustomizer@7ff95560, org.springframework.boot.test.mock.mockito.MockitoContextCustomizer@0, org.springframework.boot.test.web.client.TestRestTemplateContextCustomizer@6b19b79, org.springframework.boot.test.autoconfigure.properties.PropertyMappingContextCustomizer@0, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverContextCustomizerFactory$Customizer@12d4bf7e], resourceBasePath = 'src/main/webapp', contextLoader = 'org.springframework.boot.test.context.SpringBootContextLoader', parent = [null]], attributes = map['org.springframework.test.context.web.ServletTestExecutionListener.activateListener' -> true, 'org.springframework.test.context.web.ServletTestExecutionListener.populatedRequestContextHolder' -> true, 'org.springframework.test.context.web.ServletTestExecutionListener.resetRequestContextHolder' -> true]]; transaction manager [org.springframework.jdbc.datasource.DataSourceTransactionManager@486e9d1d]; rollback [true]
2019-07-13 23:51:12.360 [main] INFO  o.s.test.context.transaction.TransactionContext - Rolled back transaction for test: [DefaultTestContext@443cdaa4 testClass = Test, testInstance = com.example.demo.test.Test@3b41e1bf, testMethod = test@Test, testException = [null], mergedContextConfiguration = [WebMergedContextConfiguration@619c93ca testClass = Test, locations = '{}', classes = '{class com.example.demo.DemoApplication}', contextInitializerClasses = '[]', activeProfiles = '{}', propertySourceLocations = '{}', propertySourceProperties = '{org.springframework.boot.test.context.SpringBootTestContextBootstrapper=true}', contextCustomizers = set[org.springframework.boot.test.context.filter.ExcludeFilterContextCustomizer@2cbb3d47, org.springframework.boot.test.json.DuplicateJsonObjectContextCustomizerFactory$DuplicateJsonObjectContextCustomizer@7ff95560, org.springframework.boot.test.mock.mockito.MockitoContextCustomizer@0, org.springframework.boot.test.web.client.TestRestTemplateContextCustomizer@6b19b79, org.springframework.boot.test.autoconfigure.properties.PropertyMappingContextCustomizer@0, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverContextCustomizerFactory$Customizer@12d4bf7e], resourceBasePath = 'src/main/webapp', contextLoader = 'org.springframework.boot.test.context.SpringBootContextLoader', parent = [null]], attributes = map['org.springframework.test.context.web.ServletTestExecutionListener.activateListener' -> true, 'org.springframework.test.context.web.ServletTestExecutionListener.populatedRequestContextHolder' -> true, 'org.springframework.test.context.web.ServletTestExecutionListener.resetRequestContextHolder' -> true]]
2019-07-13 23:51:12.361 [main] INFO  o.s.b.t.context.SpringBootTestContextBootstrapper - Neither @ContextConfiguration nor @ContextHierarchy found for test class [com.example.demo.test.XquantXcrmsApplicationTests], using SpringBootContextLoader
2019-07-13 23:51:12.362 [main] INFO  o.s.test.context.support.AbstractContextLoader - Could not detect default resource locations for test class [com.example.demo.test.XquantXcrmsApplicationTests]: no resource found for suffixes {-context.xml, Context.groovy}.
2019-07-13 23:51:12.362 [main] INFO  o.s.t.c.support.AnnotationConfigContextLoaderUtils - Could not detect default configuration classes for test class [com.example.demo.test.XquantXcrmsApplicationTests]: XquantXcrmsApplicationTests does not declare any static, non-private, non-final, nested classes annotated with @Configuration.
2019-07-13 23:51:12.363 [main] INFO  o.s.b.t.context.SpringBootTestContextBootstrapper - Found @SpringBootConfiguration com.example.demo.DemoApplication for test class com.example.demo.test.XquantXcrmsApplicationTests
2019-07-13 23:51:12.364 [main] INFO  o.s.b.t.context.SpringBootTestContextBootstrapper - Loaded default TestExecutionListener class names from location [META-INF/spring.factories]: [org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener, org.springframework.test.context.web.ServletTestExecutionListener, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener, org.springframework.test.context.support.DependencyInjectionTestExecutionListener, org.springframework.test.context.support.DirtiesContextTestExecutionListener, org.springframework.test.context.transaction.TransactionalTestExecutionListener, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener]
2019-07-13 23:51:12.364 [main] INFO  o.s.b.t.context.SpringBootTestContextBootstrapper - Using TestExecutionListeners: [org.springframework.test.context.web.ServletTestExecutionListener@4dc52559, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener@5c3d4f05, org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener@119290b9, org.springframework.boot.test.autoconfigure.SpringBootDependencyInjectionTestExecutionListener@640d604, org.springframework.test.context.support.DirtiesContextTestExecutionListener@62cbc478, org.springframework.test.context.transaction.TransactionalTestExecutionListener@5438fa43, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener@512abf25, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener@515ab3f2, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener@6d0e45a5, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener@7e7740a5, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener@7aa01bd9, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener@7e61e25c]
2019-07-13 23:51:12.454 [main] INFO  io.lettuce.core.EpollProvider - Starting without optional epoll library
2019-07-13 23:51:12.455 [main] INFO  io.lettuce.core.KqueueProvider - Starting without optional kqueue library
2019-07-13 23:51:13.883 [Thread-3] INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor - Shutting down ExecutorService 'applicationTaskExecutor'
2019-07-13 23:51:13.886 [Thread-3] INFO  com.alibaba.druid.pool.DruidDataSource - {dataSource-1} closed
2019-07-13 23:51:34.887 [Thread-23] INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor - Shutting down ExecutorService 'applicationTaskExecutor'
